"comment_content","Chat luong san pham","Dong goi","Giao hang","Cham soc khach hang","Thiet ke","Gia ban","Pin","Do nhay","Phu kien","Nut power","Con lan","Ket noi","Phi ship"
"- Dịch vụ hỗ trợ hoàn trả mặc dù chậm nhưng bài bản, chuyên viên tư vấn kĩ thuật chuyên nghiệp và lịch sự; - Sản phẩm giao cho mình lại là một sản phẩm đã qua sử dụng; mình OK việc hàng nhập khẩu của TIKI phải bóc bao bì ra dán tem bảo hành vào chuột, như",1,1,0,1,0,0,0,0,0,0,0,0,0
"Chuột cầm vừa tay, nhẹ, màu xanh dương sơn nhám rất đẹp. Chuột kết nối bluetooth trực tiếp với máy tính hoặc điện thoại hoặc máy tính bảng. Khoảng cách kết nối 10m trở lại. Click chuột vẫn có âm thanh, phím chuột nhẹ, con lăn mượt có thể back hoặc next.",1,0,0,0,1,0,0,0,0,0,1,1,0
"Nhận hàng thật sự rất thích khi khui thùng. Nhưng sau mấy hôm mới có thể thử, kquả....bàn phím không nhận được tín hiệu. Xắm soi bàn phím tìm xem có công tắc không, không thấy....thất vọng. Hôm sau chạy đi mua viên pin mới thay cho pin đính kèm...kết quả vẫn không đổi...nản, ...qua máy để bàn thử nghiệm....kết quả vẫn rứa. Chán, ngồi cầm bàn phím nâng lên hạ xuống...há há há giờ mới thấy công tắc nhỏ xíu, đen thui...trên đỉnh bàn phím, Thế là viết xuống vài dòng để ai đó đừng giống mình tốn thêm tiền mua pin mới. ^.^",1,0,0,0,0,0,1,0,0,0,0,0,0
"Tiki gửi hàng hơi trễ nhưng đóng gói rất cẩn thận! Đây là bàn phím tốt nhất mình từng sử dụng của Dell. Thiết rất đơn giản, đẹp, và tiện dụng. Tuy hơi giá hơi cao nhưng chất lượng cực kì tốt! Mình khuyến khích nên mua!",1,0,1,0,1,1,0,0,0,0,0,0,0
"Logitech M585 dùng thích hơn chiếc M235 m đang sử dụng. Khi click chuột nhiều sẽ khá gây ồn tầm buổi trưa yên tĩnh. M585 có kích cỡ vừa tay, với trọng lượng giúp di chuyển dễ dàng. Ngoài ra 2 phím backward và forward khi xem web rất thuận tiện. Rất đáng mua. Sản phẩm chính hãng dòng có giá cao thì sử dụng cũng tốt hơn.",1,0,0,0,1,1,0,0,0,0,0,0,0
"Cầm vừa tay. Có thêm cả đầu cắm usb nano receiver để có thể sử dụng với những máy tính không có bluethooth :D",0,0,0,0,1,0,0,0,0,0,0,0,0
"Đầu dây lỏng lẽo. Chưa rơi vỡ, ngay sau khi mở hộp lắc nghe có tiếng kêu bên trong. Khi tháo ra rơi ra 3 mảnh nhựa như hình. Nút nhấn kém chất lượng. Nhận xét lần 2. Viết nhận xét xấu, TIKI không duyệt chăng?",1,1,0,0,0,0,0,0,0,0,0,0,0
"Full box, chuột cực êm và mịn :)) click không có tiếng động gì luôn, một dòng chuột rất phù hợp để chơi game buổi đêm mà ko làm phiền ai cả. Cũng ko có hiện tượng dính chuột trái-phải 2 bên. Giao hàng chỉ trong 1.5h từ khi mình đặt. Rất thích dịch vụ của Tiki.",1,0,1,0,0,0,0,0,0,0,0,0,0
"chuột nhìn bên ngoài đẹp , hiện đại không có đèn và khi nhấn không nghe tiếng. Có điều nhấn được vài lần  thì  chuột trái bị dính chuột phải rất bất  tiện khi thao tác.",1,0,0,0,1,0,0,0,0,0,0,0,0
"Chuột nhạy, êm, ko nghe tiếng khi nhấn chuột, màu đẹp. Hài lòng khi sử dụng sản phẩm.",1,0,0,0,1,0,0,0,0,0,0,0,0
"Giá hợp lý!  Rất êm không gây các tiếng click click!  Đầu USB có Mạ vàng nhìn rất đẹp.",1,0,0,0,1,1,0,0,0,0,0,0,0
"Mình mua lúc thấy sale còn 129k. Cũng phải lên tìm hiểu trước để mua cho yên tâm thì mới biết Fuhlen này là hàng nội địa TQ, có mặt trên thị trường từ năm 1996, tức cũng là hãng có tên tuổi bên Tàu, nên không sợ đồ kém chất lượng. Chuột chính hãng, có tem bảo hành đàng hoàng. Lúc nhận hàng mình khá bất ngờ vì với giá như vậy mà lại được con chuột đẹp thế. Phần nhựa bên ngoài hoàn thiện khá chắc chắn, ko bị ọp ẹp. Chuột di cũng mượt và nhanh. Lúc mua có đặt sẵn 1 cục pin bên trong để dùng luôn. Điểm trừ là phím bấm hơi cứng tay chút nên lúc click hơi nặng (có thể do tay mình con gái hơi yếu?). Nhưng tổng thể mình thấy đây vẫn là 1sp tốt, đáng sử dụng và quá ổn trong tầm giá!",1,0,0,0,0,1,1,0,0,0,0,0,0
"Hài lòng time giao hàng, sản phẩm như miêu tả, còn bền hay ko xài time mới biết :D",0,0,1,0,0,0,0,0,0,0,0,0,0
"Mình đặt chuột Genius NX 7000 MÀU ĐỎ nhưng bên mình lại giao MÀU XANH mà không hề gọi điện hay có bất kỳ một hành động nào thông báo cho mình. Mình rất không hài lòng về việc này.",0,0,1,1,0,0,0,0,0,0,0,0,0
"Đã xài được 1 tuần. Ưu điểm nhỏ gọn, hơi ngắn, dùng xong dễ quên tắt chuột, thi thoảng mất kết nối vài giây. Để xem chất lượng những ngày tiếp theo ra sao. Tạm thời cho sản phẩm 4 sao!",1,0,0,0,0,0,0,0,0,0,0,1,0
"Mình mua lúc giảm giá, xài được cho cả macbook, chắc là con chuột blutooth rẻ nhất thị trường quá.",0,0,0,0,0,1,0,0,0,0,0,0,0
"Chuột đóng gói kỹ lưỡng, thông tin rõ ràng. Chuột xài rất linh hoạt, hiện tại chưa có vấn đề gì.",1,1,0,0,0,0,0,0,0,0,0,0,0
"Thiết kế vừa tay nhưng sử dụng lâu khoảng 15 phút thì chuột bắt đầu bị loạn, sử dụng không được, phải reset lại. Cả trên macOS và windows đều bị. Mình mất hộp sản phẩm rồi nên không đổi trả được.Dạo các comment thì cũng có vài người bị lỗi giống mình.",1,0,0,0,1,0,0,0,0,0,0,0,0
"Chuột đẹp, nút bấm êm, kết nối với mánh tính nhanh. Tôi hài lòng với sản phẩm này.",1,0,0,0,0,0,0,0,0,0,0,1,0
"Chuột này dùng rất tốt, nhạy, mượt trên máy tính, nhưng không mượt lắm trên điện thoại của mình (Samsung Galaxy On 5) có thể do điện thoại cùi bắp.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột Microsoft luôn được đánh giá cao, và thực sự là vậy, cảm giác sử dụng rất thoải mái.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Đã test chuột vs laptop, điện thoại Android, tablet Android, macbook đều OK kể cả iPad (kết nối nhưng không có cursor để hoạt động).  Thời gian kết nối hơi lâu nhưng khi đã kết nối rồi thì hoạt động rất tốt  Mua đợt giảm 10% của HSBC, thứ 5 hàng tuần trong tháng 9 nên giá tốt. Và giá tốt hơn nữa khi mua bằng link này https://goo.gl/ZU2dAu tiết kiêm thêm 20k",1,0,0,0,0,1,0,0,0,0,0,1,0
"Chuột nhạy, pin rất bền. Từ lúc mua đến giờ cũng mấy tháng rồi mà chưa phải thay pin.",1,0,0,0,0,0,1,1,0,0,0,0,0
"Chất lượng tốt, chạy rất mượt, đẹp mắt, cầm vừa tay.",1,0,0,0,1,0,0,0,0,0,0,0,0
"Mình sài loại chuột này của genius 3 năm rùi, mua cũng 4 5 con rùi, ngày xưa mua sài 1 con dc gần 02 năm bị rơi hư. Dạo gần đây sử dụng chuột này dù mới mua chỉ sài dc tầm 2 - 3 tháng chuột tự động mất kết nối vối máy tính dù ko bị rơi chuột gì cả. mình đã để ý thì cả 3 con chuột mình mua trong năm nay đều bị như thế.Rất thích loại này nhưng chất lượng đi xuống quá. Nên chắc đành chia tay",1,0,0,0,0,0,0,0,0,0,0,1,0
"Sản phẩn gia công rất chắc chắn. Màu vàng nhìn vô cùng sang trọng và bền. Nên dùng",1,0,0,0,1,0,0,0,0,0,0,0,0
"Chưa biết chất lượng sản phẩm như thế nào nhưng tại sao sản phẩm của tôi lại bị cắt ra như thế này",0,1,0,0,0,0,0,0,0,0,0,0,0
"Chuột đẹp, vừa tay cầm. Độ nhạy của chuột thì rất ok không có gì bàn cãi, tuy nhiên tiếng click hơi to nha. Khi quên tắt chuột thì chuột có chế độ tự tắt nên tiếng kiệm pin cho mình.",1,0,0,0,1,0,1,1,0,0,0,0,0
"Chuột nhanh, khá nhạy, chạy được trên nhiều bề mặt (mình thử qua da, vải,  giấy bóng tạp chí, gỗ đều chạy tốt). Tuy nhiên mặt kính thì hay giật, phản hồi nhanh nhưng không chính xác. Tầm hoạt động xa.  Chuột nhỏ gọn, cầm vừa tay mình (bàn tay mình khá nhỏ), thích hợp cho các bạn nữ. Màu sắc đẹp, cùng màu với laptop của mình nên đi thuyết trình với khách hàng nhìn rất sang. Điểm trừ nho nhỏ là mình thích công tắc cũ của Genius hơn, gắn đầu USB vào chuột lại sẽ tự động tắt, không tốn pin. Mình xài con này cứ quên tắt hoài :(",1,0,0,0,1,0,1,0,0,0,0,0,0
"Dùng khá tốt, tuy nhiên rất hao pin vì đèn led luôn sáng tuy không sử dụng, những con chuột khác sẽ có chế độ chờ để tiết kiệm pin còn sp này thì k",1,0,0,0,0,0,1,0,0,0,0,0,0
"Hàng y như hình, hình thức bên ngoài rất đẹp mà còn dễ thương nữa  😍. Con mèo nhà mình cứ chọc con chuột suốt 😁. Rất hài lòng, nhưng tiếc là không được chọn màu, mong Tiki thay đổi thêm.",1,0,0,0,1,0,0,0,0,0,0,0,0
"chất lượng tốt, mặc thoải mái. chỉ tiếc là có duy nhất 2 màu, ít chọn lựa",1,0,0,0,0,0,0,0,0,0,0,0,0
"Hàng đẹp chắc chăn. Tiki đóng gói cẩn thận. Lần này giao hàng hơi lâu. Rất hài lòng về chât lượng sản phẩm. Sẽ ủng hộ tiki nưa",1,1,1,0,0,0,0,0,0,0,0,0,0
"sản phẩm rất tốt mình khuyên các bạn nên mua",1,0,0,0,0,0,0,0,0,0,0,0,0
"Giao k đúng yêu cầu,nc mệt mỏi",0,0,1,0,0,0,0,0,0,0,0,0,0
"đúng hàng sài tốt...ok shop",1,0,0,0,0,0,0,0,0,0,0,0,0
"Đóng gói chắc chắn, mẫu mã giống quảng cáo, chất lượng thì sử dụng 1 thời gian mới biết đc, giao hàng hơi lâu 🙂🙂🙂🙂🙂",1,1,1,0,0,0,0,0,0,0,0,0,0
"hàng ok..mới nhận hôm qua..bấm ko có tiếng ko quen lắm",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi.   Sản phẩm tốt được tặng cả lót chuột. Mnguoi nên mua nhé.",1,0,0,0,0,0,0,0,1,0,0,0,0
"Sản phẩm giống mô tả.   cám ơn shop",1,0,0,0,0,0,0,0,0,0,0,0,0
"Con này sài ok. mà giá quá chênh với",0,0,0,0,0,1,0,0,0,0,0,0,0
"sản phẩm tốt",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sp sử dụng rất ok và đẹp",1,0,0,0,1,0,0,0,0,0,0,0,0
"Tiếp tục phát huy sự uy tín nhé shop",0,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm hoàn toàn khác mô tả. Chất lượng sản phẩm rất tệ.   Hàng fake",1,0,1,0,0,0,0,0,0,0,0,0,0
"một đôi pin bị hỏng",0,0,0,0,0,0,1,0,0,0,0,0,0
"Đóng gói hàng cẩn thận, chắc chắn.   xài được nhưng giao hàng hơi lâu",0,1,1,0,0,0,0,0,0,0,0,0,0
"Đặt màu đen thì giao màu đỏ. Kg hiểu shop có biết đọc đơn hàng kg.  Chuột kg có pin cũng kg nói rõ trong mô tả sản phẩm.",0,0,1,0,0,0,1,0,1,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn.   dùng mấy hôm rồi mình thấy vẫn rất ok chúc shop làm ăn phát đạt",1,1,1,0,0,0,0,0,0,0,0,0,0
"Chuột ko có đầu cắm thì làm sao sử dụng đây shop ơi",0,0,0,0,0,0,0,0,1,0,0,0,0
"Shop phục vụ khá tốt.   được",0,0,0,1,0,0,0,0,0,0,0,0,0
"Hàng Fake thì nói thẳng ra. Cứ mập mờ",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm xài ok,sendo làm việc tận tình xin cảm ơn.",1,0,0,1,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Đóng gói hàng rất kỹ và chắc chắn.   Hàng chất lượng. Chuột bấm êm đúng như mong đợi.",1,1,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm bị lỗi mình gửi đổi lâu rồi mà k thấy hồi âm",0,0,0,0,0,0,0,0,0,0,0,0,0
"chất lượng chưa ưng ý",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mình nhận được hàng rồi, cảm ơn Shop. Sản phẩm rất đẹp. Chất lượng  tốt vì đã thử luôn. Thời gian giao hàng nhanh. Cảm ơn Shop nhiều.",1,0,1,0,1,0,0,0,0,0,0,0,0
"Vỏ mỏng dễ vỡ",1,0,0,0,1,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Shop phục vụ cực kỳ nhiệt tình.   shop uy tín. tư vấn nhiiet tình.",1,0,0,1,0,0,0,0,0,0,0,0,0
"Giao hàng không giống như hình quảng cáo.",0,0,1,0,0,0,0,0,0,0,0,0,0
"Chất lượng sản phẩm xuất sắc.   ok",1,0,0,0,0,0,0,0,0,0,0,0,0
"Hàng đểu quá!",1,0,0,0,0,0,0,0,0,0,0,0,0
"chạy được 1lúc là bị chập chờn, chậm. Bực cả mình.",1,0,0,0,0,0,0,0,0,0,0,1,0
"cung dc",0,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   ok",1,1,0,0,0,0,0,0,0,0,0,0,0
"Mình mua cả bàn phím và chuột Bluetooth. Hàng chính hãng, sau 10 ngày sử dụng thấy ok. Hi vọng là lâu bền.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Giao hàng lẹ quá, hàng chính hãng, gói hàng gì mà ngồi tháo cả buổi. Hjhj Shop phục vụ quá tốt, ủng hộ shop thời gian tới",1,0,1,0,0,0,0,0,0,1,0,0,0
"đúng mô tả, nhưng Bluetooth chưa nhạy.",0,0,1,0,0,0,0,0,0,0,0,0,0
"Đóng gói hàng rất kỹ và chắc chắn.   chuột không có công tắc bật tắt, rất bất tiện khi thường xuyên phải tháo lắp pin.",0,1,0,0,1,0,0,0,0,0,0,0,0
"Mình không thấy tem thông số sản phẩm và nơi sản xuất.",0,0,0,0,0,0,0,0,0,0,0,0,0
"Hàng tốt.",1,0,0,0,0,0,0,0,0,0,0,0,0
"- cáp kết nối xài ok - chuột bosston mua màu vàng shop giao màu xanh. - Thời gian giao hàng lâu.",0,0,1,0,0,0,0,0,0,0,0,0,0
"Giao hàng nhanh, đóng gói ok. Chất lượng ok.",1,1,1,0,0,0,0,0,0,0,0,0,0
"Rat tot",1,0,0,0,0,0,0,0,0,0,0,0,0
"Đóng gói hàng chưa chắc chắn.   hai con không có thiết  bị  nhận chuột, vaio và HP . nhờ cửa hàng gửi lại . Cảm ơn",0,1,0,0,0,0,0,0,0,0,0,1,0
"Sp tốt vượt mong đợi. Dịch vụ rất hài lòng.",1,0,0,1,0,0,0,0,0,0,0,0,0
"Shop phục vụ cực kỳ nhiệt tình.   ",0,0,0,1,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Đóng gói hàng rất kỹ và chắc chắn.   ok",1,1,0,0,0,0,0,0,0,0,0,0,0
"Tạm ổn, nhưng làm sao biết được là hàng logitech chính hãng",0,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi.   hàng ok tốt 👍",1,0,0,0,0,0,0,0,0,0,0,0,0
"Xài tốt lắm",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm không đúng mô tả, không phải chuột bay KM900 mà là chuột bay KM800, vui lòng đổi lại cho tôi đúng chuột bay KM900 như đã đặt hàng.",0,0,1,0,0,0,0,0,0,0,0,0,0
"Giao hàng nhanh, sp đúng mô tả.",1,0,1,0,0,0,0,0,0,0,0,0,0
"Đóng gói ko dc tốt khi nhận hàng .",0,1,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   giao hàng nhanh",1,0,1,1,0,0,0,0,0,0,0,0,0
"Sản phẩm hoàn toàn khác mô tả.   ",0,0,1,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả. Chất lượng sản phẩm khá tốt. Đóng gói hàng cẩn thận, chắc chắn.   giao hang wa laau",1,1,1,0,0,0,0,0,0,0,0,0,0
"tuyệt",0,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   vừa nhận đc hàng. chuột vừa tay, rất nhạy, Shop nhiệt tình, đóng gói chắc chắn",1,1,0,1,1,0,0,0,0,0,0,0,0
"Đóng gói hàng cẩn thận, chắc chắn.   Mình đã dùng được 1 tháng, chuột ko nhạy, đặc biết con lăn ở giữa khó dùng. Phù hợp với giá tiền",0,1,0,0,0,0,0,1,0,0,1,0,0
"Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Sản phẩm giống mô tả và tốt hơn mong đợi.   ",1,1,1,0,0,0,0,0,0,0,0,0,0
"hàng ok so với giá",1,0,0,0,0,1,0,0,0,0,0,0,0
"Sản phẩm không đúng miêu tả, đóng gói không có mút chống va đập, Hàng rao bán có nút tắt mở nguồn. Sản phẩm nhận được hình thức giống nhưng không có nút tắt, có trầy xước. Hiện tại đèn sáng tắt phải tháo pin. Tuy ko nhiều tiền nhưng tôi cần shop và sendo phản hồi về việc này. Lần đầu tiên tham gia,  thật sự không hài lòng, chính sách đổi trả 48 giờ vui lòng tư vấn lý do tôi không được trả. Xin cảm ơn!",0,1,1,0,0,0,0,0,0,1,0,0,0
"khach hang chua nhan dc hang ma da bao giao hang cho khach hang la sao",0,0,1,0,0,0,0,0,0,0,0,0,0
"xai duoc",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột về dùng không đi chuyển được. Lúc di được lúc không. Không hài lòng san phẩm lắm.",1,0,0,0,0,0,0,1,0,0,0,0,0
"Sản phẩm giống mô tả. Đóng gói hàng cẩn thận, chắc chắn.   OK",1,1,1,0,0,0,0,0,0,0,0,0,0
"Shop phục vụ khá tốt.   Ship giao hàng ko cho thử, ok, ko thử.  Dùng quá chán luôn, chuột di đơ đơ, chậm chậm, lúc ko di được luôn.   Cần đổi hàng, đổi hàng OK sẽ đánh giá lại, ko thì Shop nhận 1sao là đúng thôi, miễn bàn cãi.  P/s: tem dán làm màu sắc, kiểu dáng Nhái FPT, nhìn qua tưởng FPT, hoá ra không phải.  Feedback lần 2: sau phản ánh, chủ Shop đã call và giải quyết, nói chung thích cách giải quyết nhanh gọn của chủ Shop, sendo mail hỗ trợ các kiểu cũng nhanh. Hiện đã nhận được 30k tiền bắn vào sđt của mình, mình sẽ gửi lại chuột, và nhận nốt 29k còn lại. Thanks shop vì support. 4* ủng hộ.",1,0,1,1,0,0,0,1,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   Tốt!",1,1,1,1,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả. Chất lượng sản phẩm khá tốt. Shop phục vụ khá tốt.   Giao hàng quá lâu",1,0,1,0,0,0,0,0,0,0,0,0,0
"chuột  k  có  nút  on off  dán  đè tem  lên.  tệ thiệt.",0,0,0,0,0,0,0,0,0,1,0,0,0
"hàng chất lượng, nhân viên giao hàng vui vẻ nhiệt tình",1,0,0,1,0,0,0,0,0,0,0,0,0
"sản phẩm rất tốt đúng như mô tả.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Đóng gói hàng rất kỹ và chắc chắn.   ",0,1,0,0,0,0,0,0,0,0,0,0,0
"Chất lượng sản phẩm rất tệ.   153k mà về dùng đc 2 ngày. quá tệ. ko hiểu nổi làm ăn kiểu gì . mua 70k dùng còn tốt hơn.",1,0,0,0,0,0,0,0,0,0,0,0,0
"tốt lắm",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi.   sản phẩm đẹp như hình, được tặng lót chuột, rất ok",1,0,0,0,1,0,0,0,0,0,1,0,0
"chất lượng sản phẩm ổn,độ ồn click thấp, nút cuộn cho cảm giác không quá chắc chắn.",1,0,0,0,1,0,0,0,0,0,1,0,0
"rất thích chuột pin sạc như thấy này, rất tiện lợi. Sản phẩm rất chất lượng",1,0,0,0,1,0,0,0,0,0,0,0,0
"Chuột giá rẽ...sử dụng tốt...độ nhạy chưa tốt cho lắm!",1,0,0,0,0,1,0,1,0,0,0,0,0
"re ma chat",1,0,0,0,0,1,0,0,0,0,0,0,0
"Giá rẻ ok",0,0,0,0,0,1,0,0,0,0,0,0,0
"Hàng nguyên seal, có tem chống giả của Digiworld. Chuột nhạy, mượt. Đóng gói cẩn thận. Hy vọng sản phẩm bền như cảm nhận ban đầu!",1,1,0,0,0,0,0,0,0,0,0,0,1
"sản phẩm như hình ,giao hàng nhanh",0,0,1,0,0,0,0,0,0,0,0,0,0
"khá ok",1,0,0,0,0,0,0,0,0,0,0,0,0
"Đóng gói hàng rất kỹ và chắc chắn.   Tot",1,1,0,0,0,0,0,0,0,0,0,0,0
"do tao lao do hu ma cung ban lam an o co duc",1,0,0,0,0,0,0,0,0,0,0,0,0
"hàng tốt",1,0,0,0,0,0,0,0,0,0,0,0,0
"Đóng gói hàng không cẩn thận.   đóng gói nhìn như hộp rác, pin k có làm ăn k đâu vào đâu kém",0,1,0,0,0,0,0,0,1,0,0,0,0
"Gửi hàng thiếu mua 2 con thanh toán xong xuôi lại gửi về có 1 con",0,0,1,0,0,0,0,0,0,0,0,0,0
"Mua sạc dell đc vaio xịn và rẻ hơn.",0,0,0,0,0,0,0,0,0,0,0,0,0
"tốt khỏi chê",1,0,0,0,0,0,0,0,0,0,0,0,0
"đúng sản phảm.",0,0,1,0,0,0,0,0,0,0,0,0,0
"hàng nhận rồi nhưng khong phải chuột mà là một hộp PIN AAA , đề nghị shop xem lại",0,0,0,0,0,0,1,0,1,0,0,0,0
"Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   Hôm bữa nói hóa đơn trên 200k được nhập mã giảm 10k á. Tuy ko giảm ngay nhưng bù lại được card 10k.   Mình có thử sản phẩm rồi máy có vài điểm ko giống như mô tả nhưng ko đáng kể. Máy sử dụng tốt lắm, chuột ko dây chạy mượt đáng để mua.  Nhân viên gọi tư vấn nhiệt tình, vui vẻ. Cám ơn a đã giúp đỡ tận tình (zalo: NhuNguyen 0327470569)",1,1,0,1,0,0,0,1,0,0,0,0,0
"sản phẩm tốt",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mua hàng chưa nhận được hàng mà ghi đã thanh toán.  Chắc là để giá rẻ cho có lệ chứ thật ra ko mua được.",0,0,1,0,0,1,0,0,0,0,0,0,0
"Được",1,0,0,0,0,0,0,0,0,0,0,0,0
"hàng đóng gói kĩ càng, good!",0,1,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm tương đối giống mô tả. Đóng gói hàng cẩn thận.   ",0,1,1,0,0,0,0,0,0,0,0,0,0
"sản phẩm dùng tốt. vận chuyển quá chậm.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Đóng gói hàng rất kỹ và chắc chắn.   Good",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi.   hang tot nka shop",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chất lượng sản phẩm tương đối tốt.   OK shop ak",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm dùng tốt",1,0,0,0,0,0,0,0,0,0,0,0,0
"sản phẩm tốt , đóng gói cẩn thận, hơi tiếc vận chuyển lâu mất 4 ngày. sẽ mua ủng hộ shop tiếp.",1,1,1,0,0,0,0,0,0,0,0,0,0
"xài tạm đk",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   Chuột đẹp.. Rất chuẩn ... Chuột rất nhạy và êm",1,1,0,1,0,0,0,1,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   Đang xài thử thấy OK,về lâu dài thì chưa biết. Cứ cho 5 sao.",1,1,1,1,0,0,0,0,0,0,0,0,0
"Hàng đẹp, nhân viên giao hàng chu đáo, nhiệt tình",0,0,0,1,1,0,0,0,0,0,0,0,0
"shop hết hàng nên lấy hàng từ bên ngoài, sản phẩm box đã cài google mail cũng giao cho Khách. 3 box X9 được giao không cùng chủng loại. Khi nhận hàng không được mở gói kiểm tra.",1,0,1,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn. Shop phục vụ cực kỳ nhiệt tình.   Rat tot ung y",1,1,0,1,0,0,0,0,0,0,0,0,0
"Tui mua 1 chuột day , cai nap de bo pin thi gay, con cho bo pin vào kg len đen , kg xài duoc , vui Long doi cho tui cai khac",1,0,0,0,0,0,0,0,0,0,0,0,0
"Sản phẩm giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm xuất sắc. Đóng gói hàng rất kỹ và chắc chắn.   chất lượng tốt, giá rẻ, nên mua.",1,1,1,0,0,0,0,0,0,0,0,0,0
"shop giao sai màu so với đơn. shop cần lưu ý chuyện đó.. nhưng cách giải quyết của shop cũng ổn. hài lòng về hậu mãi.",0,0,1,1,0,0,0,0,0,0,0,0,0
"Chất lượng sản phẩm khá tốt.   Giao hàng quá lâu. Tận 10 ngày mới nhận được.",1,0,1,0,0,0,0,0,0,0,0,0,0
"Đóng gói hàng cẩn thận. Shop phục vụ chấp nhận được.   ",0,1,1,0,0,0,0,0,0,0,0,0,0
"chất lượng cũng ổn",1,0,0,0,0,0,0,0,0,0,0,0,0
"Chất lượng tuyệt vời, tiếc thay thiếu nút on/off để giữ pin được lâu hơn!",1,0,0,0,0,0,0,0,0,1,0,0,0
"giao chuột hư. có dấu hiệu bị va đập. rất bùn khi cố gắng kết nối. thay pin mới. nhưng k sử dụng dc.",1,0,1,0,0,0,0,0,0,0,0,1,0
"chuột không nhận, không sài được, rất tệ.",1,0,0,0,0,0,0,0,0,0,0,1,0
"Chất lượng sản phẩm rất tệ.   Mình có mua Chuột không dây máy tính Nasun, sang nay nhận được hàng, nhưng hỏng chuột giữ. Vô dụng, thử nhiểu máy vẫn không được. Đổi mình con khác hoặc trả lại tiền giúp mình. Mình có gọi vào số 0969280404 nhiều lần nhưng không nghe và còn tắt máy. &gt;.&lt;",1,0,0,0,0,0,0,0,0,0,1,0,0
"ban co195.000 ma thu tien 200.000 nhan vien tham tien qua",0,0,1,0,0,0,0,0,0,0,0,0,0
